,Channels,long,lat,arrival time
517,947.0,-121.882971768,37.339924538,1319.73337696
518,948.0,-121.882962261,37.3399290122,1319.64947151
519,949.0,-121.882952797,37.3399334662,1319.56597139
520,950.0,-121.882943195,37.3399379845,1319.48125227
521,951.0,-121.882933526,37.3399425348,1319.39593441
522,952.0,-121.882923963,37.3399470347,1319.31155955
523,953.0,-121.882914193,37.3399516324,1319.22534949
524,954.0,-121.882904331,37.3399562733,1319.13833532
525,955.0,-121.882894632,37.3399608378,1319.0526382
526,956.0,-121.882884705,37.3399655125,1318.96578979
527,957.0,-121.882874437,37.3399703534,1318.87760818
528,958.0,-121.882863978,37.3399752839,1318.78797238
529,959.0,-121.88285338,37.3399802798,1318.69713029
530,960.0,-121.882842646,37.3399853405,1318.60511797
531,961.0,-121.882831906,37.3399904035,1318.5130653
532,962.0,-121.882821116,37.3399954905,1318.42055817
533,963.0,-121.882811992,37.3399997921,1318.34235849
534,964.0,-121.882802812,37.3400041195,1318.26369012
535,965.0,-121.882793623,37.3400084512,1318.18493088
536,966.0,-121.88278441,37.3400127945,1318.10595513
537,967.0,-121.882775185,37.3400171431,1318.02671309
538,968.0,-121.882765688,37.3400216257,1317.94657745
539,969.0,-121.88275619,37.3400261108,1317.86736017
540,970.0,-121.882746726,37.3400305798,1317.78848927
541,971.0,-121.882737312,37.3400350253,1317.71002878
542,972.0,-121.882727996,37.3400394246,1317.63241025
543,973.0,-121.882718505,37.3400439063,1317.5533226
544,974.0,-121.882708986,37.3400484013,1317.47398119
545,975.0,-121.882699736,37.3400527699,1317.39690067
546,976.0,-121.882690719,37.3400570276,1317.32176552
547,977.0,-121.882681892,37.3400611961,1317.24819364
548,978.0,-121.882673136,37.340065331,1317.17524332
549,979.0,-121.882662262,37.3400704656,1317.08462278
550,980.0,-121.882652691,37.340074984,1317.00071928
551,981.0,-121.882643465,37.3400794691,1316.91956757
552,982.0,-121.882633985,37.3400840776,1316.84051064
553,983.0,-121.882624837,37.3400885246,1316.76429346
554,984.0,-121.882615857,37.3400928899,1316.68945469
555,985.0,-121.882606976,37.3400972072,1316.61544369
556,986.0,-121.882598066,37.3401015384,1316.54120522
557,987.0,-121.882589148,37.3401058732,1316.46688172
558,988.0,-121.882578638,37.3401109824,1316.3792866
559,989.0,-121.882568954,37.3401156899,1316.2985991
560,990.0,-121.882558522,37.340120761,1316.21167115
561,991.0,-121.88254734,37.3401261965,1316.11847921
562,992.0,-121.882536485,37.3401314714,1316.03230916
563,993.0,-121.882524779,37.3401370017,1315.9403259
564,994.0,-121.882513834,37.3401420897,1315.85023565
565,995.0,-121.882501432,37.3401478541,1315.74544083
566,996.0,-121.882489046,37.3401536107,1315.6407719
567,997.0,-121.882477174,37.340159129,1315.54044367
568,998.0,-121.882465055,37.3401647616,1315.43804235
569,999.0,-121.882452766,37.3401704732,1315.33417856
570,1000.0,-121.882440488,37.3401761801,1315.23041388
571,1001.0,-121.882427928,37.3401820177,1315.12428334
572,1002.0,-121.88241486,37.3401880902,1315.01786214
573,1003.0,-121.882402051,37.3401938811,1314.91219099
574,1004.0,-121.88238993,37.3401993264,1314.80768918
575,1005.0,-121.882377825,37.3402047653,1314.70242513
576,1006.0,-121.882365803,37.3402101661,1314.59789008
577,1007.0,-121.882355634,37.3402147352,1314.50944997
578,1008.0,-121.882346381,37.3402188919,1314.42899861
579,1009.0,-121.882337265,37.340222988,1314.34971823
580,1010.0,-121.88232821,37.340227056,1314.27098666
581,1011.0,-121.882319037,37.3402311771,1314.19122273
582,1012.0,-121.882310054,37.3402352132,1314.11311772
583,1013.0,-121.882300794,37.340239372,1314.02918394
584,1014.0,-121.882289832,37.3402444016,1313.92761492
585,1015.0,-121.88227888,37.3402494692,1313.82819808
586,1016.0,-121.882267671,37.3402546551,1313.72782248
587,1017.0,-121.882256731,37.3402597173,1313.62984864
588,1018.0,-121.882245526,37.3402649015,1313.52952563
589,1019.0,-121.88223455,37.3402699798,1313.43123044
590,1020.0,-121.882226407,37.3402737475,1313.35829861
591,1021.0,-121.88221772,37.3402777671,1313.28049649
592,1022.0,-121.882208796,37.3402818963,1313.20057724
593,1023.0,-121.882200015,37.3402859588,1313.12196048
594,1024.0,-121.882190979,37.3402901393,1313.04228798
595,1025.0,-121.882181896,37.3402943082,1312.963151
596,1026.0,-121.882173021,37.340298342,1312.88401062
597,1027.0,-121.882164493,37.3403022185,1312.80645503
598,1028.0,-121.88215604,37.3403060612,1312.72960393
599,1029.0,-121.88214774,37.3403098336,1312.65417593
600,1030.0,-121.882139497,37.3403135806,1312.57922578
601,1031.0,-121.882131264,37.3403173229,1312.50436722
602,1032.0,-121.882123156,37.3403210083,1312.43067568
603,1033.0,-121.882114953,37.3403247366,1312.3561161
604,1034.0,-121.882106757,37.3403284623,1312.28158153
605,1035.0,-121.882098743,37.3403321053,1312.20872807
606,1036.0,-121.88209061,37.3403358019,1312.13481708
607,1037.0,-121.88208247,37.3403395017,1312.06124489
608,1038.0,-121.882073898,37.3403433869,1311.98588087
609,1039.0,-121.882065345,37.3403472166,1311.91119037
610,1040.0,-121.882056981,37.3403509616,1311.83626992
611,1041.0,-121.882048635,37.3403546992,1311.76152417
612,1042.0,-121.882040309,37.3403584272,1311.68697574
613,1043.0,-121.882032106,37.3403620999,1311.61352297
614,1044.0,-121.882023632,37.3403658942,1311.53763278
615,1045.0,-121.882015407,37.3403695774,1311.46396251
616,1046.0,-121.882007145,37.3403732769,1311.38999283
617,1047.0,-121.881997892,37.3403774197,1311.30712636
618,1048.0,-121.881986844,37.3403823667,1311.2081864
619,1049.0,-121.881977154,37.3403867054,1311.1214061
620,1050.0,-121.881967697,37.3403909399,1311.03770351
621,1051.0,-121.881957738,37.3403953711,1310.9523344
622,1052.0,-121.881948052,37.3403996609,1310.87001008
623,1053.0,-121.881938357,37.340403954,1310.78692262
624,1054.0,-121.881928604,37.3404082733,1310.70330807
625,1055.0,-121.881918938,37.3404125541,1310.62045954
626,1056.0,-121.881909114,37.3404169047,1310.53624942
627,1057.0,-121.881898374,37.3404216613,1310.4441851
628,1058.0,-121.881887153,37.3404266303,1310.34801752
629,1059.0,-121.881875997,37.3404315713,1310.2523819
630,1060.0,-121.881864736,37.3404365581,1310.15586931
631,1061.0,-121.881853656,37.3404414648,1310.05987869
632,1062.0,-121.88184253,37.3404464258,1309.96247151
633,1063.0,-121.881831472,37.3404514098,1309.8674557
634,1064.0,-121.88181983,37.3404566571,1309.76907379
635,1065.0,-121.88180867,37.3404616869,1309.67476286
636,1066.0,-121.881797045,37.3404669261,1309.57653023
637,1067.0,-121.881785737,37.3404720226,1309.48096374
638,1068.0,-121.881774254,37.3404771987,1309.38391913
639,1069.0,-121.881762832,37.3404823463,1309.2874002
640,1070.0,-121.88175148,37.3404874629,1309.19145389
641,1071.0,-121.881739896,37.3404926838,1309.09360418
642,1072.0,-121.881728255,37.340497929,1308.99592859
643,1073.0,-121.88171741,37.3405027845,1308.8998261
644,1074.0,-121.881706672,37.3405075927,1308.80365378
645,1075.0,-121.88169597,37.3405123848,1308.70780735
646,1076.0,-121.881685271,37.3405171755,1308.61200081
647,1077.0,-121.881674658,37.3405219278,1308.51697132
648,1078.0,-121.881664915,37.34052629,1308.42972396
649,1079.0,-121.881655167,37.3405306545,1308.34241309
650,1080.0,-121.881645418,37.3405350203,1308.25510222
651,1081.0,-121.881635666,37.3405393866,1308.16779136
652,1082.0,-121.881625994,37.3405437174,1308.08048049
653,1083.0,-121.88161732,37.3405476128,1307.99316963
654,1084.0,-121.881609437,37.3405513672,1307.90585876
655,1085.0,-121.881600562,37.3405555863,1307.8185479
656,1086.0,-121.881591686,37.3405598063,1307.73123703
657,1087.0,-121.881582809,37.3405640263,1307.64392617
658,1088.0,-121.881573933,37.3405682463,1307.5566153
659,1089.0,-121.881565056,37.3405724663,1307.46930444
660,1090.0,-121.88155618,37.3405766863,1307.38199357
661,1091.0,-121.881547303,37.3405809063,1307.29468271
662,1092.0,-121.881538427,37.3405851261,1307.20737184
663,1093.0,-121.881529548,37.3405893471,1307.12006098
664,1094.0,-121.881520224,37.3405937785,1307.03275011
665,1095.0,-121.881511105,37.3405980004,1306.94543925
666,1096.0,-121.881502778,37.3406017863,1306.85812838
667,1097.0,-121.881494774,37.3406054242,1306.77081752
668,1098.0,-121.881486772,37.3406090619,1306.68350665
669,1099.0,-121.881478768,37.3406126999,1306.59619579
670,1100.0,-121.881470764,37.3406163382,1306.50888492
671,1101.0,-121.88146276,37.3406199761,1306.42157406
672,1102.0,-121.881454758,37.3406236138,1306.3342632
673,1103.0,-121.881446751,37.3406272528,1306.24695233
674,1104.0,-121.881438749,37.3406308901,1306.15964147
675,1105.0,-121.881430659,37.3406345673,1306.0723306
676,1106.0,-121.88142224,37.3406383736,1305.98501974
677,1107.0,-121.881414471,37.3406417933,1305.89770887
678,1108.0,-121.881407198,37.3406449937,1305.81039801
679,1109.0,-121.881399922,37.3406481953,1305.72308714
680,1110.0,-121.881392644,37.3406513976,1305.63577628
681,1111.0,-121.881385368,37.3406545988,1305.54846541
682,1112.0,-121.881378092,37.3406578002,1305.46115455
683,1113.0,-121.881370816,37.3406610016,1305.37384368
684,1114.0,-121.88136354,37.340664203,1305.28653282
685,1115.0,-121.881356264,37.3406674044,1305.19922195
686,1116.0,-121.881352626,37.3406690051,1305.15556652
687,1117.0,-121.881352626,37.3406690051,1305.15556652
688,1118.0,-121.881352626,37.3406690051,1305.15556652
689,1119.0,-121.881352626,37.3406690051,1305.15556652
690,1120.0,-121.881352626,37.3406690051,1305.15556652
691,1121.0,-121.881352626,37.3406690051,1305.15556652
692,1122.0,-121.881352626,37.3406690051,1305.15556652
693,1123.0,-121.881352626,37.3406690051,1305.15556652
694,1124.0,-121.881352624,37.340669006,1305.15556652
695,1125.0,-121.881348991,37.3406706046,1305.11191109
696,1126.0,-121.881342088,37.3406736412,1305.02460022
697,1127.0,-121.881336009,37.3406763779,1304.93728936
698,1128.0,-121.881329781,37.3406792093,1304.84997849
699,1129.0,-121.881323378,37.3406821197,1304.76266763
700,1130.0,-121.881316974,37.3406850304,1304.67535676
701,1131.0,-121.881310574,37.3406879395,1304.5880459
702,1132.0,-121.881304172,37.3406908496,1304.50073503
703,1133.0,-121.881297767,37.3406937612,1304.41342417
704,1134.0,-121.881291363,37.3406966719,1304.3261133
705,1135.0,-121.88128496,37.3406995822,1304.23880244
706,1136.0,-121.881278558,37.3407024923,1304.15149158
707,1137.0,-121.881273557,37.3407047524,1304.06418071
708,1138.0,-121.881273342,37.3407047379,1303.97686985
709,1139.0,-121.881273266,37.3407049788,1303.88955898
710,1140.0,-121.881268463,37.3407080346,1303.80224812
711,1141.0,-121.881263665,37.3407110878,1303.71493725
712,1142.0,-121.881258862,37.3407141441,1303.62762639
713,1143.0,-121.88125406,37.3407171999,1303.54031552
714,1144.0,-121.881249259,37.3407202554,1303.45300466
715,1145.0,-121.881244457,37.3407233113,1303.36569379
716,1146.0,-121.881238469,37.3407454652,1301.86141112
717,1147.0,-121.881232481,37.340767619,1300.35712846
718,1148.0,-121.881226493,37.3407897729,1298.85284579
719,1149.0,-121.881228841,37.3407931493,1298.76462033
720,1150.0,-121.88123119,37.3407965259,1298.67639473
721,1151.0,-121.881233547,37.3407999137,1298.58816941
722,1152.0,-121.881235899,37.3408032958,1298.49994373
723,1153.0,-121.881238248,37.3408066719,1298.41171829
724,1154.0,-121.881240601,37.3408100539,1298.3234928
725,1155.0,-121.881242958,37.3408134418,1298.23526733
726,1156.0,-121.88124531,37.3408168238,1298.14704186
727,1157.0,-121.881247652,37.340820189,1298.05881638
728,1158.0,-121.88125033,37.3408240359,1297.97059094
729,1159.0,-121.881253703,37.3408288759,1297.88236548
730,1160.0,-121.881257085,37.3408337283,1297.79414003
731,1161.0,-121.881260467,37.3408385807,1297.70591459
732,1162.0,-121.881263852,37.3408434369,1297.61768915
733,1163.0,-121.881267233,37.3408482892,1297.52946371
734,1164.0,-121.881270612,37.3408531378,1297.44123828
735,1165.0,-121.881273994,37.3408579902,1297.35301284
736,1166.0,-121.881277376,37.3408628423,1297.26478741
737,1167.0,-121.881280758,37.3408676946,1297.17656197
738,1168.0,-121.88128414,37.3408725473,1297.08833654
739,1169.0,-121.881286993,37.3408766503,1297.00011111
740,1170.0,-121.881290974,37.3408820852,1296.91188567
741,1171.0,-121.881295383,37.340888111,1296.82366024
742,1172.0,-121.881299795,37.3408941397,1296.7354348
743,1173.0,-121.881304208,37.3409001716,1296.64720937
744,1174.0,-121.881308619,37.3409062003,1296.55898393
745,1175.0,-121.881313028,37.3409122259,1296.4707585
746,1176.0,-121.88131744,37.3409182546,1296.38253306
747,1177.0,-121.881321853,37.3409242864,1296.29430763
748,1178.0,-121.881326265,37.3409303153,1296.20608219
749,1179.0,-121.881330673,37.340936341,1296.11785676
750,1180.0,-121.881335597,37.3409430782,1296.02963133
751,1181.0,-121.881340884,37.3409506647,1295.94140589
752,1182.0,-121.881345798,37.3409578787,1295.85318046
753,1183.0,-121.881350505,37.3409647928,1295.76495502
754,1184.0,-121.881355208,37.340971701,1295.67672959
755,1185.0,-121.881359914,37.3409786118,1295.58850415
756,1186.0,-121.881364619,37.3409855228,1295.50027872
757,1187.0,-121.881369325,37.340992434,1295.41205328
758,1188.0,-121.881374032,37.340999348,1295.32382785
759,1189.0,-121.881378735,37.3410062559,1295.23560242
760,1190.0,-121.881383441,37.3410131671,1295.14737698
761,1191.0,-121.881388051,37.3410199395,1295.05915155
762,1192.0,-121.881392514,37.3410264284,1294.97092611
763,1193.0,-121.88139717,37.3410330578,1294.88270068
764,1194.0,-121.881402023,37.341039969,1294.79447524
765,1195.0,-121.881406877,37.3410468827,1294.70624981
766,1196.0,-121.881411727,37.3410537908,1294.61802437
767,1197.0,-121.88141658,37.3410607018,1294.52979894
768,1198.0,-121.881421432,37.3410676127,1294.44157351
769,1199.0,-121.881426285,37.3410745239,1294.35334807
770,1200.0,-121.881431139,37.3410814375,1294.26512264
771,1201.0,-121.881435989,37.3410883456,1294.1768972
772,1202.0,-121.881440842,37.3410952566,1294.08867177
773,1203.0,-121.881445809,37.3411023327,1294.00044633
774,1204.0,-121.88145092,37.341109696,1293.9122209
775,1205.0,-121.881455919,37.3411169013,1293.82399546
776,1206.0,-121.881460919,37.3411241063,1293.73577003
777,1207.0,-121.881465918,37.3411313114,1293.6475446
778,1208.0,-121.881470918,37.3411385165,1293.55931916
779,1209.0,-121.881475917,37.3411457216,1293.47109373
780,1210.0,-121.881480917,37.3411529269,1293.38286829
781,1211.0,-121.881485918,37.3411601348,1293.29464286
782,1212.0,-121.881490915,37.341167337,1293.20641742
783,1213.0,-121.881495915,37.3411745421,1293.11819199
784,1214.0,-121.881500544,37.3411812193,1293.02996655
785,1215.0,-121.881505172,37.3411876353,1292.94174112
786,1216.0,-121.881510275,37.3411945793,1292.85351569
787,1217.0,-121.881515568,37.3412017844,1292.76529025
788,1218.0,-121.881520862,37.3412089892,1292.67706482
789,1219.0,-121.881526155,37.3412161944,1292.58883938
790,1220.0,-121.881531449,37.3412233995,1292.50061395
791,1221.0,-121.881536742,37.3412306045,1292.41238851
792,1222.0,-121.881542036,37.3412378096,1292.32416308
793,1223.0,-121.881547329,37.3412450146,1292.23593764
794,1224.0,-121.881552623,37.3412522197,1292.14771221
795,1225.0,-121.881557893,37.3412593938,1292.05948678
796,1226.0,-121.881563158,37.3412665438,1291.97126134
797,1227.0,-121.881568548,37.3412738274,1291.88303591
798,1228.0,-121.881573991,37.3412811821,1291.79481047
799,1229.0,-121.881579431,37.3412885342,1291.70658504
800,1230.0,-121.881584873,37.3412958866,1291.6183596
801,1231.0,-121.881590312,37.3413032386,1291.53013417
802,1232.0,-121.881595753,37.3413105904,1291.44190873
803,1233.0,-121.881601194,37.3413179429,1291.35368602
804,1234.0,-121.881606805,37.3413255262,1291.2626521
805,1235.0,-121.881612661,37.3413334385,1291.16771814
806,1236.0,-121.88161827,37.3413410189,1291.07627057
807,1237.0,-121.881623329,37.3413478351,1290.98996076
808,1238.0,-121.881628557,37.3413547124,1290.9035139
809,1239.0,-121.881634033,37.3413619185,1290.8170297
810,1240.0,-121.881639547,37.3413691731,1290.72995611
811,1241.0,-121.881644973,37.3413763121,1290.64431728
812,1242.0,-121.881650591,37.3413837053,1290.55560215
813,1243.0,-121.881656079,37.3413909257,1290.46892045
814,1244.0,-121.881661591,37.341398177,1290.38192878
815,1245.0,-121.881667178,37.3414055304,1290.2936874
816,1246.0,-121.881672589,37.3414126487,1290.20825922
817,1247.0,-121.881678288,37.3414201473,1290.11829971
818,1248.0,-121.881683887,37.3414275158,1290.0320229
819,1249.0,-121.881689687,37.341435244,1289.94368218
820,1250.0,-121.881695321,37.3414428054,1289.85589893
821,1251.0,-121.881700813,37.3414501751,1289.76923196
822,1252.0,-121.881706408,37.3414576853,1289.68087789
823,1253.0,-121.881711877,37.3414650259,1289.59449324
824,1254.0,-121.88171756,37.3414726527,1289.50476396
825,1255.0,-121.881723152,37.3414801581,1289.41647081
826,1256.0,-121.8817286,37.3414874699,1289.33044755
827,1257.0,-121.881734147,37.3414949135,1289.24285182
828,1258.0,-121.881739427,37.3415019992,1289.15951067
829,1259.0,-121.88174461,37.3415089558,1289.07731953
830,1260.0,-121.881749556,37.3415155824,1288.99415791
831,1261.0,-121.881754726,37.3415222999,1288.91191905
832,1262.0,-121.881760093,37.3415292783,1288.83140573
833,1263.0,-121.881765588,37.3415364206,1288.74896868
834,1264.0,-121.881770829,37.3415432343,1288.67035807
835,1265.0,-121.881776318,37.3415503691,1288.58805095
836,1266.0,-121.881781613,37.3415572535,1288.50860664
837,1267.0,-121.881787018,37.3415642803,1288.42750424
838,1268.0,-121.881792391,37.3415712638,1288.34694645
839,1269.0,-121.881797749,37.3415782303,1288.26658318
840,1270.0,-121.881803338,37.3415854958,1288.18272972
841,1271.0,-121.881808861,37.3415926758,1288.09987311
842,1272.0,-121.881814513,37.3416000244,1288.01755463
843,1273.0,-121.881820264,37.3416076136,1287.93428631
844,1274.0,-121.88182569,37.341614802,1287.85356498
845,1275.0,-121.881831241,37.3416221573,1287.77030426
846,1276.0,-121.881836634,37.3416293029,1287.68939896
847,1277.0,-121.881842131,37.3416365871,1287.60693969
848,1278.0,-121.881847652,37.3416439029,1287.5240971
849,1279.0,-121.881853037,37.3416510365,1287.44336029
850,1280.0,-121.881858623,37.3416584386,1287.35956185
